Pos,ID,Name,BV,SV,Team,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
D,689,Badiashile,5.0,5.0,Chelsea,63,3.033,56,3.496,56,1.997,53,1.389,50,0.274,43,1.168,41,1.146,39,1.243,40,1.239
M,86,Janelt,5.5,5.5,Brentford,40,1.437,51,2.904,51,1.472,49,1.566,48,1.509,49,1.418,51,1.641,47,1.337,51,1.616
F,454,Richarlison,8.4,8.4,Spurs,40,1.761,40,1.76,42,1.528,42,1.759,44,1.566,44,1.582,45,1.543,45,1.685,46,1.695
G,426,Forster,3.9,3.9,Spurs,89,3.904,66,3.155,49,1.373,17,1.146,3,1.036,3,1.039,3,1.02,4,1.05,4,1.052
M,169,Eze,5.4,5.4,Crystal Palace,47,1.402,45,1.625,45,1.628,45,1.729,46,1.751,47,1.698,45,1.615,44,1.495,46,1.765
M,275,Henderson,5.3,5.3,Liverpool,0,0.0,62,3.913,55,1.518,51,1.44,50,1.463,51,1.417,49,2.234,50,1.346,49,1.354
F,168,Mateta,5.1,5.1,Crystal Palace,31,1.48,33,1.633,37,1.632,35,1.69,36,1.692,35,1.638,37,1.631,36,1.562,33,1.691
M,142,Mount,7.2,7.2,Chelsea,13,1.224,38,3.184,37,1.708,37,1.463,40,0.343,38,1.595,37,1.521,38,1.786,38,1.781
D,730,Felipe,4.5,4.5,Nott'm Forest,80,2.382,64,4.498,57,1.451,46,1.047,38,0.996,38,1.001,37,1.014,43,1.115,40,1.001
M,679,Buonanotte,4.5,4.5,Brighton,0,0.0,11,2.794,12,1.577,12,1.838,13,0.013,14,1.747,13,2.809,14,1.973,13,1.607
M,486,Neto,4.9,4.9,Wolves,23,1.379,36,1.673,49,1.562,49,1.631,47,1.677,46,1.679,47,1.497,44,1.627,47,1.555
M,75,Anthony,5.2,5.2,Bournemouth,52,1.693,29,2.622,29,1.401,29,1.319,30,1.415,32,1.557,29,1.41,32,1.381,30,1.419
D,417,Perraud,4.1,4.1,Southampton,62,2.134,58,1.792,59,1.367,55,1.805,57,1.34,52,1.614,48,1.231,49,1.453,51,1.471
D,342,Dalot,4.7,4.7,Man Utd,0,0.0,54,3.21,54,1.869,52,1.74,51,0.327,50,1.373,49,2.711,48,1.413,49,1.55
D,292,Tsimikas,4.3,4.3,Liverpool,0,0.0,12,2.764,14,1.409,14,1.516,16,1.546,13,1.49,16,2.47,16,1.475,15,1.519
M,527,Lingard,5.4,5.4,Nott'm Forest,51,1.537,41,2.914,40,1.447,39,1.37,37,1.336,35,1.339,37,1.374,36,1.507,34,1.342
M,294,Elliott,4.9,4.9,Liverpool,0,0.0,28,2.908,23,1.369,23,1.48,23,1.532,21,1.459,22,2.412,24,1.454,22,1.482
D,108,Webster,4.5,4.5,Brighton,0,0.0,20,2.481,24,1.383,59,3.289,28,0.012,26,1.36,25,2.494,26,1.567,24,1.45
M,161,Schlupp,4.7,4.7,Crystal Palace,56,1.468,58,1.789,56,1.643,56,1.639,56,1.661,56,1.671,53,1.434,50,1.235,53,1.49
D,385,McKenna,4.4,4.4,Nott'm Forest,0,-0.174,16,1.959,34,1.027,57,1.299,68,1.442,70,1.914,65,1.732,69,2.941,67,1.847
F,166,Edouard,5.0,5.0,Crystal Palace,40,1.392,42,1.549,43,1.549,44,1.638,44,1.639,44,1.563,44,1.548,44,1.478,43,1.632
M,441,Skipp,4.3,4.3,Spurs,71,2.576,71,2.568,64,1.962,53,1.397,46,1.106,39,1.072,42,1.052,41,1.12,38,1.121
M,119,Sarmiento,4.5,4.5,Brighton,0,0.0,20,2.818,20,1.547,21,1.8,21,0.014,23,1.528,21,2.758,20,1.737,20,1.598
M,338,McTominay,4.9,4.9,Man Utd,0,0.0,75,4.847,73,2.669,24,1.058,23,0.213,21,0.978,22,1.929,22,1.013,23,1.032
D,367,Targett,4.7,4.7,Newcastle,11,1.22,18,2.497,22,1.422,21,1.704,23,1.243,23,1.347,25,1.355,24,1.423,24,1.514
M,564,Bajcetic,4.4,4.4,Liverpool,0,0.0,46,2.728,43,1.354,37,1.472,35,1.514,36,1.452,37,2.337,33,1.38,37,1.474
M,734,A.Ayew,5.0,5.0,Nott'm Forest,43,1.52,29,2.953,26,1.348,24,1.303,23,1.273,24,1.283,23,1.307,26,1.399,25,1.28
M,132,Kovacic,4.9,4.9,Chelsea,64,2.386,58,3.346,53,1.441,48,1.158,47,0.254,48,1.182,49,1.219,47,1.29,48,1.295
M,491,Adama,5.4,5.4,Wolves,45,1.564,40,1.584,35,1.447,37,1.473,37,1.534,37,1.529,35,1.405,36,1.53,37,1.459
M,246,Aaronson,5.3,5.3,Leeds,53,1.597,40,2.707,38,1.361,35,1.272,36,1.067,37,1.362,35,1.544,38,1.25,37,1.297
D,388,Worrall,4.2,4.2,Nott'm Forest,81,2.239,65,4.462,53,1.123,44,0.929,44,0.916,43,0.918,43,0.929,42,1.02,40,0.913
F,585,Dennis,5.6,5.6,Nott'm Forest,50,1.475,33,2.917,31,1.457,30,1.314,25,1.18,29,1.243,24,1.235,28,1.335,26,1.21
M,29,Coutinho,6.6,6.6,Aston Villa,0,-0.012,10,2.139,25,1.343,41,1.526,50,1.638,50,1.776,51,1.644,47,1.695,48,1.6
M,93,Onyeka,4.8,4.8,Brentford,22,1.345,25,2.583,26,1.308,28,1.361,29,1.352,30,1.298,30,1.404,30,1.296,28,1.341
M,12,Smith Rowe,5.6,5.6,Arsenal,6,1.319,8,1.321,10,1.279,13,1.498,18,1.625,17,1.472,20,1.583,21,1.602,20,1.577
D,694,Álex Moreno,4.4,4.4,Aston Villa,53,1.657,51,2.603,49,1.382,51,1.271,49,1.184,50,1.331,50,1.136,52,1.426,51,1.285
D,44,Konsa,4.4,4.4,Aston Villa,69,3.125,44,2.094,50,1.358,46,1.051,46,1.058,49,1.193,48,1.046,49,1.217,47,1.087
M,282,Fabinho,5.2,5.2,Liverpool,0,0.0,62,3.446,61,1.652,54,1.333,54,1.425,52,1.179,50,1.87,50,1.13,51,1.157
D,178,Coleman,4.4,4.4,Everton,72,2.541,56,1.519,54,1.296,52,1.509,51,1.395,49,1.254,51,1.347,48,1.158,47,1.151
M,575,Cornet,5.9,5.9,West Ham,0,0.0,11,2.689,16,1.354,12,1.305,14,1.375,16,1.306,15,2.461,15,1.335,15,1.336
M,83,Dasilva,4.1,4.1,Brentford,33,1.363,32,2.487,33,1.254,36,1.375,37,1.363,34,1.245,37,1.43,37,1.242,35,1.349
D,114,Lamptey,4.2,4.2,Brighton,0,0.0,32,2.668,30,1.456,33,1.708,33,0.012,33,1.446,32,2.602,31,1.663,33,1.527
D,308,Aké,5.1,5.1,Man City,0,0.0,55,1.696,51,1.75,52,1.717,53,0.015,51,1.509,48,2.957,52,1.802,48,1.622
M,580,Damsgaard,5.0,5.0,Brentford,22,1.271,29,2.457,34,1.287,31,1.374,36,1.36,37,1.267,35,1.421,38,1.265,40,1.35
M,505,Rothwell,4.9,4.9,Bournemouth,29,1.386,17,2.547,18,1.3,20,1.259,24,1.297,25,1.367,22,1.309,25,1.264,25,1.312
M,469,Fornals,4.9,4.9,West Ham,0,0.0,22,2.662,29,1.404,28,1.239,28,1.394,28,1.248,27,2.359,30,1.308,30,1.339
M,365,Murphy,4.1,4.1,Newcastle,13,1.342,9,2.312,9,1.32,8,1.575,7,1.147,7,1.257,7,1.25,8,1.331,8,1.383
F,458,Antonio,7.0,7.0,West Ham,0,0.0,17,2.594,21,1.354,18,1.258,17,1.289,20,1.264,20,2.444,22,1.309,21,1.311
M,549,Praet,4.8,4.8,Leicester,16,1.204,20,2.599,23,1.338,22,1.199,24,1.316,22,1.305,18,1.337,17,1.266,18,1.218
F,714,Semenyo,5.0,5.0,Bournemouth,44,1.307,26,2.521,29,1.281,29,1.247,30,1.287,28,1.302,30,1.297,29,1.236,30,1.289
M,287,Keita,4.7,4.7,Liverpool,0,0.0,23,2.553,20,1.291,17,1.29,16,1.321,19,1.348,19,2.218,19,1.331,18,1.369
F,391,Surridge,4.7,4.7,Nott'm Forest,18,1.553,9,2.525,8,1.251,7,1.222,7,1.206,7,1.198,8,1.235,8,1.26,9,1.242
D,239,Firpo,4.5,4.5,Leeds,55,1.728,50,2.595,48,1.305,45,1.113,45,0.967,44,1.225,46,1.41,47,1.102,42,1.143
F,619,Gnonto,5.0,5.0,Leeds,40,1.343,33,2.55,34,1.33,37,1.167,34,1.039,31,1.327,35,1.499,33,1.129,34,1.201
D,76,Zemura,4.3,4.3,Bournemouth,21,1.22,31,2.466,33,1.277,34,1.2,35,1.263,44,1.342,34,1.284,35,1.201,32,1.275
M,699,Mudryk,6.5,6.5,Chelsea,42,1.438,32,2.626,36,1.366,34,1.298,33,0.288,34,1.327,30,1.323,33,1.43,34,1.429
M,479,Dendoncker,4.7,4.7,Aston Villa,20,1.296,18,2.419,22,1.299,20,1.229,19,1.226,23,1.288,23,1.224,23,1.282,24,1.239
D,78,Jansson,4.2,4.2,Brentford,32,1.271,32,2.422,31,1.229,35,1.281,35,1.271,31,1.204,37,1.321,37,1.2,32,1.268
D,33,Digne,4.6,4.6,Aston Villa,39,1.338,39,2.443,40,1.341,38,1.173,39,1.199,40,1.282,41,1.167,38,1.275,38,1.199
F,110,Maupay,5.8,5.8,Everton,26,1.378,17,1.306,19,1.364,20,1.441,22,1.43,22,1.385,22,1.43,22,1.326,22,1.312
M,140,Pulisic,5.6,5.6,Chelsea,18,1.449,16,2.483,20,1.403,19,1.32,18,0.296,15,1.226,18,1.369,18,1.449,17,1.328
M,728,Sabitzer,4.7,4.7,Man Utd,0,0.0,49,2.72,51,1.609,42,1.459,41,0.274,35,1.26,34,2.515,27,1.188,29,1.287
F,711,Durán,5.5,5.5,Aston Villa,15,1.265,12,2.427,13,1.265,9,1.179,11,1.209,10,1.205,13,1.216,12,1.247,13,1.229
M,400,Walcott,4.8,4.8,Southampton,27,1.337,26,1.37,25,1.273,28,1.378,25,1.282,27,1.43,26,1.328,27,1.43,28,1.392
D,90,Roerslev,4.3,4.3,Brentford,8,1.149,11,2.348,16,1.205,14,1.259,15,1.249,17,1.221,17,1.31,19,1.235,16,1.238
M,135,Ziyech,5.5,5.5,Chelsea,16,1.332,12,2.499,21,1.398,18,1.337,14,0.277,15,1.28,16,1.299,18,1.433,17,1.35
M,25,Fábio Vieira,5.6,5.6,Arsenal,10,1.203,12,1.403,11,1.272,14,1.38,15,1.459,14,1.327,14,1.381,14,1.359,16,1.361
D,341,Wan-Bissaka,4.3,4.3,Man Utd,0,0.0,36,2.532,37,1.412,37,1.416,38,0.28,38,1.271,39,2.505,41,1.334,38,1.359
D,84,Ajer,4.5,4.5,Brentford,42,1.226,44,2.348,44,1.199,44,1.246,42,1.227,44,1.181,42,1.291,43,1.164,42,1.224
D,507,Niakhaté,4.3,4.3,Nott'm Forest,11,1.143,27,2.477,32,1.247,28,1.188,27,1.174,28,1.176,31,1.209,22,1.254,26,1.178
D,363,Manquillo,4.2,4.2,Newcastle,4,1.124,7,2.161,9,1.239,10,1.534,9,1.08,9,1.18,8,1.166,7,1.252,6,1.285
F,11,Nketiah,6.6,6.6,Arsenal,4,1.157,23,1.465,21,1.314,21,1.432,20,1.346,17,1.2,18,1.366,18,1.384,18,1.325
M,359,Fraser,5.2,5.2,Newcastle,9,1.168,6,2.152,8,1.24,4,1.458,5,1.07,5,1.172,5,1.168,6,1.248,6,1.286
F,237,Greenwood,4.1,4.1,Leeds,19,1.419,15,2.596,15,1.334,6,1.107,6,0.882,6,1.15,6,1.209,7,1.067,7,1.129
F,62,Moore,5.0,5.0,Bournemouth,8,1.199,5,2.312,6,1.187,7,1.169,8,1.196,7,1.213,10,1.213,7,1.154,9,1.198
M,278,Chamberlain,4.9,4.9,Liverpool,0,0.0,3,2.328,3,1.159,3,1.246,3,1.306,3,1.233,5,2.068,4,1.227,5,1.266
D,350,Ritchie,4.2,4.2,Newcastle,2,1.122,2,2.078,4,1.229,2,1.421,3,1.067,2,1.143,3,1.179,3,1.25,3,1.294
M,94,Baptiste,4.5,4.5,Brentford,11,1.162,10,2.177,16,1.167,14,1.216,16,1.206,17,1.183,16,1.238,18,1.187,20,1.237
M,67,Cook,4.9,4.9,Bournemouth,50,1.295,36,2.296,32,1.18,33,1.114,35,1.173,38,1.226,36,1.186,36,1.113,37,1.179
G,355,Dubravka,4.1,4.1,Newcastle,2,1.076,2,2.127,2,1.214,3,1.456,3,1.086,3,1.112,4,1.135,4,1.263,5,1.287
D,456,Ogbonna,4.4,4.4,West Ham,0,0.0,36,2.429,36,1.226,37,1.151,37,1.267,38,1.156,34,2.183,36,1.165,36,1.175
M,252,Mendy,4.3,4.3,Leicester,44,1.148,45,2.373,44,1.222,44,1.108,40,1.182,37,1.173,36,1.213,33,1.177,37,1.111
D,457,Cresswell,4.7,4.7,West Ham,0,0.0,26,2.412,25,1.213,27,1.13,28,1.266,30,1.152,29,2.193,30,1.166,29,1.165
M,713,Danjuma,6.2,6.2,Spurs,11,1.268,13,1.312,14,1.228,14,1.31,17,1.261,17,1.265,18,1.338,18,1.411,17,1.292
F,617,Aubameyang,8.4,8.4,Chelsea,2,1.233,6,2.486,8,1.293,8,1.227,7,0.273,8,1.264,8,1.28,7,1.306,9,1.308
M,483,Podence,5.2,5.2,Wolves,33,1.392,32,1.47,31,1.262,28,1.181,31,1.388,31,1.383,28,1.113,29,1.273,30,1.188
M,69,Christie,5.3,5.3,Bournemouth,21,1.274,8,2.215,9,1.125,10,1.096,11,1.165,12,1.213,13,1.194,13,1.148,12,1.186
F,732,Onuachu,5.5,5.5,Southampton,30,1.252,31,1.303,30,1.213,30,1.282,32,1.251,32,1.376,30,1.243,30,1.349,35,1.325
D,530,Richards,4.4,4.4,Crystal Palace,10,1.151,14,1.253,17,1.27,21,1.338,23,1.34,25,1.319,24,1.299,24,1.258,22,1.339
M,136,Loftus-Cheek,5.0,5.0,Chelsea,29,1.31,26,2.444,30,1.285,27,1.188,26,0.266,25,1.221,25,1.236,24,1.29,27,1.286
M,149,Gilmour,4.2,4.2,Brighton,0,0.0,24,2.336,25,1.308,26,1.525,27,0.011,24,1.251,24,2.282,24,1.456,22,1.349
M,195,Gordon,5.1,5.1,Newcastle,0,-0.221,8,1.812,19,1.257,35,1.701,44,1.23,45,1.432,43,1.412,43,1.337,46,1.54
M,34,Traoré,4.9,4.9,Aston Villa,15,1.268,8,2.25,8,1.202,7,1.119,7,1.116,6,1.143,7,1.109,7,1.147,9,1.128
F,408,A.Armstrong,5.4,5.4,Southampton,19,1.244,18,1.267,21,1.249,19,1.276,22,1.201,22,1.334,24,1.242,23,1.339,23,1.3
M,381,Colback,4.1,4.1,Nott'm Forest,14,1.114,16,2.303,15,1.147,18,1.147,19,1.126,19,1.128,20,1.138,20,1.213,21,1.123
D,360,Lascelles,4.3,4.3,Newcastle,7,1.009,12,2.08,15,1.18,15,1.422,16,1.03,16,1.122,14,1.116,16,1.201,19,1.264
M,296,Carvalho,5.1,5.1,Liverpool,0,0.0,1,2.183,2,1.164,2,1.2,2,1.231,2,1.191,2,1.982,3,1.229,2,1.202
D,544,Van Hecke,4.0,4.0,Brighton,0,0.0,5,2.252,7,1.266,15,1.605,8,0.011,8,1.229,8,2.254,10,1.426,9,1.334
D,221,Cooper,4.4,4.4,Leeds,11,1.117,25,2.285,32,1.18,31,1.128,33,0.928,35,1.182,31,1.309,33,1.103,33,1.141
D,471,Johnson,4.4,4.4,West Ham,0,0.0,16,2.314,21,1.188,19,1.12,19,1.218,21,1.122,21,2.112,23,1.139,21,1.138
D,538,Young,4.3,4.3,Aston Villa,23,1.214,17,2.196,22,1.214,19,1.098,17,1.091,21,1.166,20,1.089,21,1.163,21,1.108
D,523,Toffolo,4.3,4.3,Nott'm Forest,6,1.097,9,2.317,9,1.152,10,1.115,9,1.095,10,1.099,9,1.123,8,1.186,11,1.147
M,509,Downes,4.2,4.2,West Ham,0,0.0,15,2.312,17,1.163,16,1.117,16,1.19,17,1.118,19,2.166,17,1.122,20,1.135
D,257,Amartey,4.0,4.0,Leicester,22,1.113,15,2.249,20,1.184,18,1.06,18,1.161,17,1.132,20,1.186,19,1.158,20,1.076
M,681,Scarpa,4.7,4.7,Nott'm Forest,21,1.176,17,2.28,17,1.141,15,1.117,14,1.104,15,1.109,17,1.122,17,1.16,16,1.107
M,331,Fred,5.1,5.1,Man Utd,0,0.0,39,2.43,42,1.37,33,1.369,29,0.258,28,1.169,26,2.277,22,1.187,19,1.202
M,536,Mangala,4.9,4.9,Nott'm Forest,14,1.089,16,2.248,19,1.146,18,1.109,21,1.094,18,1.1,18,1.112,18,1.186,20,1.098
D,59,Fredericks,4.4,4.4,Bournemouth,34,1.133,26,2.204,28,1.118,30,1.084,30,1.125,36,1.183,30,1.139,29,1.075,29,1.12
D,436,R.Sessegnon,4.4,4.4,Spurs,0,-0.017,10,1.226,21,1.262,36,1.582,43,1.387,46,1.413,44,1.329,43,1.487,40,1.472
D,235,Struijk,4.5,4.5,Leeds,36,1.175,37,2.249,38,1.16,34,1.056,35,0.911,37,1.16,37,1.295,34,1.038,40,1.086
D,595,Zanka,4.0,4.0,Brentford,8,1.07,10,2.096,17,1.111,15,1.162,12,1.153,16,1.101,14,1.188,17,1.095,17,1.146
M,87,Ghoddos,4.8,4.8,Brentford,1,1.078,2,2.121,4,1.102,4,1.142,7,1.148,6,1.102,6,1.19,6,1.099,7,1.14
D,295,N.Williams,3.9,3.9,Nott'm Forest,25,1.09,27,2.275,27,1.133,30,1.096,31,1.076,31,1.079,30,1.1,32,1.191,31,1.082
M,158,Milivojevic,4.2,4.2,Crystal Palace,24,1.154,26,1.218,24,1.221,30,1.303,29,1.296,32,1.256,30,1.227,29,1.177,26,1.25
M,503,Moutinho,4.7,4.7,Wolves,36,1.274,35,1.308,38,1.193,34,1.207,33,1.268,33,1.264,31,1.176,29,1.211,31,1.194
M,406,Elyounoussi,5.2,5.2,Southampton,39,1.198,44,1.239,43,1.17,43,1.238,42,1.168,42,1.313,42,1.193,41,1.316,41,1.249
D,733,Pedro Porro,4.8,4.8,Spurs,46,1.347,34,1.299,36,1.168,34,1.297,31,1.178,34,1.178,36,1.16,32,1.224,36,1.225
G,113,Sánchez,4.6,4.6,Brighton,0,0.0,7,2.083,15,1.273,15,1.491,18,0.011,20,1.2,20,2.238,20,1.388,24,1.327
M,212,Wilson,5.7,5.7,Fulham,0,0.0,23,1.322,23,1.292,23,1.324,22,1.014,24,1.297,25,2.11,24,1.298,25,1.326
M,460,Lanzini,5.0,5.0,West Ham,0,0.0,5,2.236,9,1.128,5,1.072,9,1.179,8,1.088,9,2.031,9,1.095,11,1.135
D,513,Lenglet,4.8,4.8,Spurs,28,1.246,36,1.289,36,1.156,34,1.286,32,1.176,35,1.182,31,1.152,36,1.236,36,1.237
M,205,De Cordova-Reid,5.4,5.4,Fulham,0,0.0,51,1.344,49,1.275,52,1.382,51,1.029,49,1.269,49,1.95,52,1.379,48,1.296
D,32,Chambers,4.2,4.2,Aston Villa,23,1.199,6,2.088,8,1.112,7,1.043,8,1.049,10,1.099,11,1.073,13,1.142,12,1.101
D,270,Thomas,4.0,4.0,Leicester,13,1.095,12,2.263,12,1.165,8,1.014,8,1.08,8,1.071,8,1.104,9,1.079,7,1.023
D,14,Tomiyasu,4.2,4.2,Arsenal,25,1.22,27,1.233,29,1.162,32,1.232,38,1.293,36,1.171,35,1.195,40,1.194,40,1.19
M,481,Hwang,5.7,5.7,Wolves,17,1.173,22,1.276,27,1.175,24,1.203,22,1.233,25,1.233,24,1.162,23,1.229,24,1.186
D,193,Godfrey,4.3,4.3,Everton,47,1.219,43,1.172,46,1.196,46,1.281,47,1.277,44,1.174,42,1.207,45,1.156,47,1.184
M,344,Elanga,4.6,4.6,Man Utd,0,0.0,1,2.142,2,1.272,2,1.276,3,0.261,2,1.182,2,2.299,2,1.203,2,1.224
M,616,Zakaria,4.9,4.9,Chelsea,14,1.208,14,2.315,17,1.197,13,1.136,12,0.25,13,1.151,14,1.182,15,1.208,14,1.207
D,718,Viña,4.5,4.5,Bournemouth,5,1.076,5,2.125,5,1.077,6,1.039,6,1.07,12,1.194,6,1.082,8,1.057,8,1.094
M,708,Madueke,5.5,5.5,Chelsea,18,1.212,16,2.275,18,1.189,20,1.122,18,0.25,20,1.139,18,1.178,19,1.208,19,1.209
D,8,Tierney,4.6,4.6,Arsenal,9,1.128,11,1.19,14,1.155,14,1.209,16,1.271,16,1.144,17,1.197,18,1.206,18,1.199
D,276,Matip,5.9,5.9,Liverpool,0,0.0,18,2.119,18,1.07,18,1.144,19,1.177,18,1.129,20,1.836,20,1.094,20,1.127
M,265,Ndidi,4.8,4.8,Leicester,36,1.037,37,2.143,37,1.113,36,1.019,33,1.082,35,1.075,30,1.108,27,1.064,24,1.015
M,651,Moran,4.5,4.5,Brighton,0,0.0,2,2.104,3,1.213,3,1.416,3,0.01,3,1.161,4,2.138,4,1.34,3,1.264
M,291,Jones,4.9,4.9,Liverpool,0,0.0,6,2.14,6,1.077,5,1.114,5,1.168,6,1.1,6,1.826,6,1.094,7,1.125
M,58,Stanislas,4.8,4.8,Bournemouth,2,1.035,2,2.057,3,1.069,3,1.046,3,1.068,3,1.119,3,1.076,4,1.047,4,1.068
M,190,Davies,4.9,4.9,Everton,9,1.113,9,1.133,11,1.155,12,1.234,13,1.207,15,1.179,14,1.208,13,1.157,11,1.144
D,330,Maguire,4.7,4.7,Man Utd,0,0.0,19,2.219,22,1.204,22,1.205,25,0.246,26,1.12,25,2.194,26,1.158,27,1.18
D,188,Mina,4.3,4.3,Everton,4,1.065,5,1.072,7,1.121,7,1.165,8,1.166,10,1.233,9,1.275,10,1.214,10,1.21
M,274,Milner,4.4,4.4,Liverpool,0,0.0,10,2.188,10,1.05,6,1.07,7,1.131,9,1.068,9,1.774,11,1.122,9,1.088
D,573,Lewis,3.9,3.9,Man City,0,0.0,31,1.236,32,1.35,33,1.312,32,0.012,34,1.261,35,2.521,34,1.37,35,1.4
D,435,Sánchez,4.3,4.3,Spurs,13,1.203,15,1.207,18,1.116,17,1.2,18,1.125,18,1.128,20,1.109,19,1.181,24,1.19
F,659,Mateo Joseph,4.5,4.5,Leeds,3,1.063,4,2.111,7,1.071,5,1.046,6,0.835,7,1.071,7,1.171,6,1.031,8,1.059
D,267,Söyüncü,4.2,4.2,Leicester,7,1.044,2,2.027,3,1.087,4,1.006,3,1.064,4,1.057,4,1.088,4,1.061,3,1.02
D,337,Lindelöf,4.1,4.1,Man Utd,0,0.0,9,2.123,8,1.13,13,1.215,14,0.249,17,1.133,16,2.248,16,1.17,17,1.182
M,316,Palmer,4.2,4.2,Man City,0,0.0,7,1.142,10,1.203,11,1.276,10,0.011,12,1.351,14,2.606,14,1.41,14,1.435
M,154,McArthur,4.8,4.8,Crystal Palace,7,1.059,9,1.11,10,1.12,11,1.207,13,1.225,14,1.185,14,1.169,15,1.135,13,1.224
M,231,James,6.0,6.0,Fulham,0,0.0,9,1.209,11,1.198,10,1.219,11,0.945,12,1.248,13,2.057,13,1.247,13,1.306
F,528,Mara,5.3,5.3,Southampton,10,1.072,12,1.163,11,1.099,12,1.176,15,1.134,14,1.221,14,1.148,14,1.224,15,1.182
D,1,Cédric,4.2,4.2,Fulham,0,0.0,18,1.291,19,1.233,19,1.29,17,0.961,14,1.197,16,1.96,17,1.223,16,1.245
D,112,Cucurella,5.0,5.0,Chelsea,36,1.192,36,2.229,35,1.154,38,1.083,29,0.237,29,1.092,28,1.102,28,1.156,28,1.155
D,65,Stacey,4.3,4.3,Bournemouth,4,1.031,3,2.041,5,1.039,6,1.008,7,1.049,10,1.105,7,1.058,7,1.016,7,1.048
D,286,Gomez,4.3,4.3,Liverpool,0,0.0,3,1.826,9,0.964,25,1.161,23,1.173,23,1.124,26,1.875,26,1.114,27,1.157
M,48,Chukwuemeka,4.3,4.3,Chelsea,5,1.172,5,2.197,7,1.134,6,1.079,4,0.236,5,1.096,6,1.121,7,1.182,6,1.174
D,299,Walker,4.8,4.8,Man City,0,0.0,47,1.24,47,1.356,46,1.298,45,0.012,46,1.262,47,2.473,46,1.36,45,1.371
D,128,Thiago Silva,5.4,5.4,Chelsea,0,0.056,0,-0.008,0,0.032,10,1.078,28,0.258,44,1.26,51,1.403,63,2.899,63,3.393
D,372,Lewis,4.4,4.4,Newcastle,0,0.045,2,2.009,3,1.183,2,1.385,3,1.038,3,1.122,3,1.119,4,1.212,3,1.253
D,709,Kristiansen,4.5,4.5,Leicester,0,-0.025,8,2.193,16,1.174,32,1.107,37,1.19,35,1.182,36,1.227,39,1.189,36,1.128
M,431,Lucas Moura,5.8,5.8,Spurs,8,1.199,8,1.199,8,1.089,8,1.194,8,1.103,10,1.115,9,1.089,10,1.147,10,1.151
M,450,Sarr,4.2,4.2,Spurs,21,1.222,24,1.232,23,1.14,19,1.223,13,1.126,10,1.047,10,1.031,11,1.125,11,1.127
G,473,Areola,4.3,4.3,West Ham,0,0.0,2,2.079,6,1.044,5,1.038,5,1.055,3,1.033,5,1.911,6,1.041,6,1.04
M,620,Arthur,4.8,4.8,Liverpool,0,0.0,6,2.068,5,1.039,4,1.062,5,1.105,5,1.062,6,1.757,6,1.054,7,1.079
M,130,Jorginho,5.8,5.8,Arsenal,31,1.175,31,1.185,33,1.073,35,1.163,39,1.219,38,1.063,40,1.133,39,1.105,40,1.084
D,197,Patterson,3.9,3.9,Everton,9,1.009,32,1.142,32,1.131,34,1.196,36,1.178,36,1.14,35,1.179,36,1.106,37,1.112
M,405,S.Armstrong,4.7,4.7,Southampton,22,1.109,20,1.138,22,1.049,23,1.154,24,1.061,24,1.205,24,1.098,26,1.209,23,1.17
M,661,Hall,4.4,4.4,Chelsea,5,1.129,4,2.17,8,1.132,5,1.067,5,0.236,6,1.085,6,1.11,6,1.132,6,1.128
G,578,Robles,4.0,4.0,Leeds,1,1.023,1,2.045,3,1.038,3,1.034,3,0.807,4,1.039,3,1.119,5,1.022,3,1.038
D,475,Coady,4.9,4.9,Everton,27,1.093,28,1.109,32,1.114,34,1.187,36,1.17,33,1.121,36,1.171,35,1.089,34,1.096
D,439,Tanganga,3.9,3.9,Spurs,4,1.153,5,1.165,5,1.087,5,1.163,6,1.088,6,1.093,7,1.092,9,1.144,10,1.154
M,583,Kouyaté,4.4,4.4,Nott'm Forest,2,0.943,6,2.059,6,1.029,7,1.002,8,0.986,8,0.987,11,1.054,9,1.067,9,1.003
M,200,Cairney,4.7,4.7,Fulham,0,0.0,2,1.046,8,1.076,14,1.217,19,0.97,19,1.226,21,2.086,22,1.24,21,1.266
M,134,Kanté,4.8,4.8,Chelsea,1,0.1,5,2.226,15,1.226,24,1.208,25,0.268,25,1.232,24,1.257,22,1.304,22,1.3
M,418,Djenepo,5.0,5.0,Southampton,6,1.105,6,1.119,4,1.079,6,1.127,8,1.1,7,1.167,6,1.096,7,1.167,7,1.149
D,504,Malacia,4.2,4.2,Man Utd,0,0.0,14,2.117,18,1.162,17,1.132,19,0.236,20,1.07,22,2.114,20,1.116,19,1.133
D,244,Kristensen,4.7,4.7,Leeds,8,0.977,10,1.957,16,1.029,17,1.009,16,0.811,17,1.057,18,1.188,19,0.998,21,1.028
D,588,Kehrer,4.3,4.3,West Ham,0,0.0,32,2.074,35,1.048,34,0.988,33,1.089,37,0.99,37,1.868,38,0.996,37,0.999
F,686,Simms,4.5,4.5,Everton,14,1.147,6,1.093,9,1.095,8,1.135,11,1.167,10,1.104,10,1.132,10,1.087,10,1.087
