Pos,ID,Name,BV,SV,Team,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
D,8,Tierney,4.6,4.6,Arsenal,21,1.272,26,1.277,25,1.251,27,1.256,25,1.383,26,1.334
D,363,Manquillo,4.2,4.2,Newcastle,3,1.133,7,1.151,7,1.068,7,2.219,10,1.123,8,1.079
F,618,Vinícius,5.4,5.4,Fulham,10,1.097,14,2.199,13,1.183,3,1.137,3,1.083,4,1.051
F,110,Maupay,5.6,5.6,Everton,16,1.275,15,1.322,15,1.255,17,1.277,14,1.345,15,1.276
M,25,Fábio Vieira,5.6,5.6,Arsenal,8,1.126,7,1.169,11,1.266,13,1.348,12,1.431,15,1.407
M,117,Moder,4.4,4.4,Brighton,0,0.092,1,1.092,3,1.153,3,2.117,3,2.212,4,1.071
D,276,Matip,5.9,5.9,Liverpool,26,1.098,13,2.227,15,1.076,16,1.099,16,1.077,19,1.158
M,48,Chukwuemeka,4.2,4.2,Chelsea,3,1.083,4,1.057,5,1.171,7,1.183,6,2.147,7,1.086
M,580,Damsgaard,5.0,5.0,Brentford,31,1.259,34,1.397,35,1.235,35,1.29,39,1.311,40,1.235
M,359,Fraser,5.2,5.2,Newcastle,3,1.137,3,1.143,3,1.06,3,2.199,4,1.093,4,1.062
M,616,Zakaria,4.9,4.9,Chelsea,5,1.086,6,1.06,10,1.159,8,1.151,8,2.153,8,1.085
M,75,Anthony,5.2,5.2,Bournemouth,27,1.302,28,1.306,29,1.302,25,1.256,25,1.217,25,1.299
D,470,Diop,4.3,4.3,Fulham,20,1.085,22,2.097,23,1.131,26,1.169,27,1.118,27,1.077
D,112,Cucurella,4.9,4.9,Chelsea,21,1.087,25,1.06,24,1.169,25,1.171,22,2.113,24,1.076
D,360,Lascelles,4.3,4.3,Newcastle,24,1.147,19,1.14,15,1.05,13,2.176,14,1.096,13,1.053
M,450,Sarr,4.2,4.2,Spurs,19,1.334,18,1.28,16,1.319,11,1.261,7,1.215,7,1.245
M,93,Onyeka,4.8,4.8,Brentford,16,1.228,18,1.357,17,1.239,17,1.263,19,1.31,22,1.249
D,90,Roerslev,4.3,4.3,Brentford,25,1.258,30,1.374,26,1.239,23,1.261,18,1.282,18,1.229
D,471,Johnson,4.4,4.4,West Ham,11,1.086,7,2.1,9,1.06,10,1.065,12,1.191,11,1.13
F,714,Semenyo,5.0,5.0,Bournemouth,20,1.292,21,1.295,18,1.242,18,1.259,20,1.238,21,1.288
M,549,Praet,4.8,4.8,Leicester,19,1.393,14,1.303,13,1.274,13,1.198,13,1.189,13,1.236
G,147,Mendy,4.8,4.8,Chelsea,11,1.052,12,1.067,13,1.105,13,1.103,15,2.133,15,1.076
D,257,Amartey,4.0,4.0,Leicester,20,1.323,25,1.339,20,1.307,17,1.171,12,1.17,12,1.227
M,266,Dewsbury-Hall,4.9,4.9,Leicester,48,1.316,47,1.327,49,1.333,46,1.164,45,1.148,46,1.231
D,141,Chalobah,4.4,4.4,Chelsea,21,1.051,23,1.027,21,1.124,22,1.13,21,2.118,25,1.042
M,726,Lukic,4.5,4.5,Fulham,11,1.026,15,2.052,16,1.079,19,1.146,17,1.091,20,1.071
M,651,Moran,4.5,4.5,Brighton,5,1.12,4,2.149,3,1.109,1,1.002,1,1.06,2,1.021
D,588,Kehrer,4.3,4.3,West Ham,37,1.029,29,2.042,32,1.047,35,1.061,35,1.155,38,1.099
M,734,A.Ayew,5.0,5.0,Nott'm Forest,25,1.206,25,1.232,18,1.305,18,1.214,19,1.199,23,1.246
F,11,Nketiah,6.4,6.4,Arsenal,6,1.085,8,1.168,11,1.189,13,1.227,14,1.258,18,1.446
F,408,A.Armstrong,5.3,5.3,Southampton,26,1.31,28,1.19,23,1.313,20,1.269,20,1.163,17,1.12
F,686,Simms,4.5,4.5,Everton,6,1.209,7,1.234,5,1.199,7,1.194,7,1.255,7,1.27
M,536,Mangala,4.9,4.9,Nott'm Forest,58,1.513,54,1.334,44,1.204,36,1.096,33,1.09,34,1.121
F,732,Onuachu,5.5,5.5,Southampton,27,1.338,24,1.251,16,1.235,15,1.221,11,1.137,12,1.164
D,350,Ritchie,4.2,4.2,Newcastle,2,1.088,2,1.102,1,0.998,2,2.087,2,1.047,2,1.002
D,222,Ayling,4.5,4.5,Leeds,35,1.254,29,1.271,28,1.133,31,1.188,31,1.214,32,1.249
D,372,Lewis,4.4,4.4,Newcastle,2,1.056,3,1.098,3,1.028,3,2.086,2,1.026,2,0.991
M,620,Arthur,4.8,4.8,Liverpool,1,0.994,3,2.145,2,1.012,3,1.056,2,1.011,2,1.057
D,613,Kurzawa,4.3,4.3,Fulham,3,1.011,4,2.008,5,1.051,6,1.106,8,1.062,6,1.013
G,213,Rodák,4.3,4.3,Fulham,3,1.032,4,2.056,4,1.039,4,1.043,6,1.047,5,1.032
M,431,Lucas Moura,5.8,5.8,Spurs,10,1.111,13,1.277,11,1.25,14,1.308,9,1.114,8,1.186
M,154,McArthur,4.8,4.8,Crystal Palace,17,1.212,21,1.182,19,1.202,15,1.228,15,1.188,16,1.231
G,473,Areola,4.3,4.3,West Ham,3,1.034,2,2.051,3,1.034,3,1.032,4,1.048,4,1.034
D,362,Dummett,3.9,3.9,Newcastle,2,1.054,2,1.054,1,0.98,2,2.081,2,1.024,3,1.03
M,570,Garner,4.5,4.5,Everton,30,1.165,27,1.222,26,1.139,28,1.132,29,1.246,28,1.29
M,94,Baptiste,4.5,4.5,Brentford,15,1.163,17,1.261,16,1.146,17,1.2,19,1.229,18,1.183
D,178,Coleman,4.2,4.2,Everton,0,-0.04,8,1.092,28,1.099,45,1.128,60,1.951,58,1.941
G,426,Forster,3.9,3.9,Spurs,50,1.597,29,1.327,11,1.099,3,1.045,4,1.048,4,1.053
D,50,Diego Carlos,4.7,4.7,Aston Villa,16,1.223,23,1.168,19,1.228,18,1.213,23,1.164,22,1.169
M,158,Milivojevic,4.2,4.2,Crystal Palace,19,1.186,24,1.153,22,1.168,20,1.208,18,1.19,19,1.21
D,193,Godfrey,4.3,4.3,Everton,48,1.204,39,1.186,44,1.135,42,1.14,41,1.208,36,1.24
D,239,Firpo,4.5,4.5,Leeds,56,1.599,39,1.215,39,1.007,43,1.04,40,1.094,43,1.136
M,527,Lingard,5.4,5.4,Nott'm Forest,20,1.217,22,1.251,13,1.211,12,1.137,15,1.126,11,1.14
D,328,Jones,3.8,3.8,Man Utd,0,-0.005,2,1.972,2,0.992,2,1.031,1,2.041,2,1.04
D,710,Kiwior,4.0,4.0,Arsenal,13,1.134,14,1.167,15,1.144,15,1.156,14,1.24,13,1.214
F,391,Surridge,4.6,4.6,Nott'm Forest,3,1.181,3,1.209,2,1.134,2,1.162,2,1.143,4,1.217
D,153,Tomkins,3.9,3.9,Crystal Palace,3,1.161,4,1.13,5,1.149,6,1.188,5,1.171,6,1.191
D,65,Stacey,4.3,4.3,Bournemouth,15,1.176,15,1.181,17,1.126,20,1.158,20,1.134,20,1.216
D,270,Thomas,3.9,3.9,Leicester,23,1.215,21,1.217,22,1.197,21,1.127,15,1.084,15,1.112
D,188,Mina,4.3,4.3,Everton,3,1.049,5,1.121,6,1.087,4,1.038,13,1.493,5,1.155
F,62,Moore,4.9,4.9,Bournemouth,2,1.147,3,1.18,4,1.139,4,1.154,4,1.128,5,1.185
D,595,Zanka,3.9,3.9,Brentford,25,1.133,28,1.22,28,1.12,21,1.138,22,1.165,26,1.115
M,405,S.Armstrong,4.7,4.7,Southampton,26,1.217,25,1.088,25,1.223,21,1.182,23,1.075,26,1.094
M,87,Ghoddos,4.8,4.8,Brentford,3,1.104,5,1.204,7,1.109,8,1.133,11,1.202,10,1.115
M,130,Jorginho,5.7,5.7,Arsenal,30,1.064,26,1.125,31,1.108,28,1.085,32,1.24,30,1.197
D,32,Chambers,4.2,4.2,Aston Villa,29,1.191,30,1.125,32,1.195,22,1.159,14,1.068,12,1.072
G,152,Guaita,4.4,4.4,Crystal Palace,6,1.039,9,1.039,9,1.031,18,1.111,25,1.305,26,1.276
M,163,Hughes,4.8,4.8,Crystal Palace,17,1.119,18,1.104,19,1.121,18,1.181,17,1.123,17,1.15
M,67,Cook,4.9,4.9,Bournemouth,25,1.152,31,1.206,26,1.083,24,1.104,23,1.078,23,1.139
M,725,Ahamada,4.5,4.5,Crystal Palace,9,1.124,9,1.097,7,1.1,7,1.15,8,1.128,8,1.158
M,252,Mendy,4.3,4.3,Leicester,17,1.148,17,1.156,18,1.151,21,1.091,20,1.084,19,1.111
D,727,Souttar,4.5,4.5,Leicester,33,1.249,29,1.211,21,1.146,16,1.015,14,1.002,18,1.1
M,18,Sambi,4.3,4.3,Crystal Palace,17,1.118,19,1.093,18,1.115,14,1.138,15,1.12,16,1.14
D,235,Struijk,4.5,4.5,Leeds,37,1.171,22,1.173,21,1.091,23,1.06,22,1.089,26,1.13
D,33,Digne,4.6,4.6,Aston Villa,27,1.193,27,1.107,23,1.164,23,1.142,19,1.055,17,1.048
D,477,Jonny,4.3,4.3,Wolves,19,1.074,36,1.06,43,1.091,43,1.075,49,1.331,44,1.068
M,692,Orsic,5.1,5.1,Southampton,15,1.151,17,1.075,15,1.154,14,1.139,13,1.079,16,1.087
M,418,Djenepo,5.0,5.0,Southampton,6,1.163,5,1.068,6,1.169,6,1.134,7,1.075,6,1.078
D,523,Toffolo,4.3,4.3,Nott'm Forest,35,1.114,37,1.13,17,1.159,16,1.078,16,1.068,14,1.105
D,435,Sánchez,4.2,4.2,Spurs,9,1.05,11,1.073,10,1.083,11,1.102,12,1.143,13,1.203
F,711,Durán,5.5,5.5,Aston Villa,11,1.151,14,1.126,13,1.153,9,1.098,7,1.066,4,1.056
F,528,Mara,5.3,5.3,Southampton,13,1.233,15,1.142,9,1.106,8,1.103,6,1.023,6,1.036
D,439,Tanganga,3.8,3.8,Spurs,3,1.085,6,1.076,6,1.114,6,1.093,6,1.099,5,1.153
M,190,Davies,4.9,4.9,Everton,15,1.076,15,1.113,14,1.066,15,1.067,16,1.127,17,1.161
G,355,Dubravka,4.1,4.1,Newcastle,0,0.057,2,1.099,3,1.073,3,2.162,3,1.109,5,1.086
M,512,Aribo,5.0,5.0,Southampton,11,1.135,15,1.068,11,1.141,13,1.144,11,1.039,11,1.051
M,503,Moutinho,4.6,4.6,Wolves,16,1.105,13,1.066,15,1.092,12,1.081,13,1.143,14,1.066
M,224,Forshaw,4.4,4.4,Leeds,1,1.024,4,1.096,6,1.024,12,1.109,17,1.147,16,1.151
M,21,Maitland-Niles,4.8,4.8,Southampton,41,1.142,39,1.04,37,1.14,39,1.114,42,1.039,39,1.048
D,623,Caleta-Car,4.4,4.4,Southampton,23,1.156,19,1.049,11,1.122,12,1.117,12,1.03,13,1.04
M,119,Sarmiento,4.5,4.5,Brighton,0,0.163,0,0.206,0,0.156,5,2.303,8,2.437,10,1.181
M,60,Brooks,5.3,5.3,Bournemouth,6,1.109,6,1.114,5,1.035,5,1.053,4,1.022,5,1.105
D,516,Collins,4.3,4.3,Wolves,17,1.085,23,1.03,19,1.081,24,1.058,23,1.146,25,1.035
M,164,Riedewald,4.2,4.2,Crystal Palace,5,1.072,5,1.044,5,1.053,3,1.082,3,1.067,4,1.085
M,265,Ndidi,4.8,4.8,Leicester,41,1.102,42,1.11,45,1.089,44,1.03,43,1.017,44,1.045
G,35,Olsen,3.9,3.9,Aston Villa,20,1.144,3,1.042,2,1.052,3,1.061,3,1.033,3,1.038
G,254,Ward,3.9,3.9,Leicester,4,1.064,4,1.071,3,1.063,4,1.038,5,1.048,6,1.077
M,416,Diallo,4.2,4.2,Southampton,17,1.094,19,1.025,17,1.096,20,1.097,17,1.011,22,1.034
M,721,João Gomes,4.5,4.5,Wolves,54,1.354,42,0.926,35,1.014,41,0.97,38,1.125,37,0.922
G,289,Kelleher,4.0,4.0,Liverpool,0,0.015,2,2.077,3,1.042,3,1.035,5,1.051,5,1.054
D,76,Zemura,4.3,4.3,Bournemouth,1,1.053,2,1.074,2,1.013,2,1.035,2,1.012,2,1.066
G,578,Robles,4.0,4.0,Leeds,5,1.047,7,1.056,8,1.023,7,1.038,7,1.04,5,1.045
G,72,Travers,4.2,4.2,Bournemouth,2,1.038,3,1.045,3,1.034,3,1.036,5,1.037,4,1.038
G,401,McCarthy,4.3,4.3,Southampton,3,1.044,4,1.021,2,1.041,3,1.045,5,1.028,6,1.037
D,379,Cook,4.3,4.3,Nott'm Forest,15,0.997,18,1.029,18,1.101,20,1.024,19,1.011,18,1.053
G,518,Hennessey,3.9,3.9,Nott'm Forest,2,1.029,2,1.03,3,1.041,3,1.031,3,1.032,2,1.042
G,517,Strakosha,4.3,4.3,Brentford,2,1.03,2,1.045,2,1.021,4,1.04,3,1.032,5,1.03
D,388,Worrall,4.2,4.2,Nott'm Forest,41,1.001,43,1.019,41,1.102,42,1.011,43,1.003,38,1.036
G,176,Begović,3.9,3.9,Everton,1,1.01,2,1.024,2,1.012,4,1.023,3,1.034,4,1.045
D,192,Holgate,4.2,4.2,Everton,0,-0.026,35,1.263,23,1.148,19,1.146,18,1.241,15,1.237
M,269,Soumaré,4.4,4.4,Leicester,45,1.057,33,1.04,26,0.995,25,0.936,25,0.929,25,0.956
M,629,Traoré,4.3,4.3,Wolves,5,1.002,4,0.961,4,0.979,4,0.968,3,1.032,4,0.961
F,279,Firmino,8.0,8.0,Liverpool,0,0.07,0,0.201,2,1.201,10,1.287,14,1.471,18,1.668
M,53,Kamara,4.8,4.8,Aston Villa,0,-0.07,0,-0.125,7,0.986,35,1.108,59,1.579,72,2.351
M,444,Bissouma,4.7,4.7,Spurs,0,-0.144,6,0.899,21,1.055,43,1.07,54,1.299,55,1.47
M,101,Lallana,4.8,4.8,Brighton,0,0.123,0,0.168,0,0.115,8,1.297,20,2.545,22,1.349
M,387,Yates,5.0,5.0,Nott'm Forest,0,-0.106,5,0.981,26,1.224,39,1.152,38,1.131,39,1.18
D,487,Aït-Nouri,4.1,4.1,Wolves,2,0.917,2,0.88,2,0.901,3,0.927,3,1.003,3,0.92
D,475,Coady,4.8,4.8,Everton,11,1.057,14,1.121,13,1.056,19,1.076,0,-0.022,19,1.194
M,29,Coutinho,6.6,6.6,Aston Villa,0,-0.003,0,-0.051,6,1.058,23,1.304,38,1.529,46,1.579
M,661,Hall,4.3,4.3,Chelsea,0,-0.017,0,-0.04,3,1.139,2,1.104,3,2.152,3,1.077
M,45,Bailey,4.3,4.3,Aston Villa,0,-0.016,0,-0.085,6,1.092,22,1.376,36,1.518,38,1.486
M,349,Shelvey,4.8,4.8,Nott'm Forest,0,-0.051,13,1.104,12,1.164,7,1.038,8,1.036,10,1.07
M,583,Kouyaté,4.4,4.4,Nott'm Forest,0,-0.115,7,0.981,28,1.148,40,1.102,40,1.073,40,1.153
M,381,Colback,4.1,4.1,Nott'm Forest,0,-0.023,2,1.001,5,1.107,5,1.039,5,1.031,7,1.074
D,419,Livramento,4.4,4.4,Southampton,0,0.035,2,0.974,2,1.053,6,1.084,5,1.021,9,1.047
M,287,Keita,4.7,4.7,Liverpool,0,0.002,0,0.088,3,1.09,13,1.263,19,1.332,23,1.438
M,681,Scarpa,4.7,4.7,Nott'm Forest,0,-0.055,2,0.988,4,1.058,6,1.027,8,1.036,8,1.055
D,250,Bertrand,3.9,3.9,Leicester,0,0.034,2,1.055,2,1.031,2,0.987,1,0.969,2,1.0
D,420,Salisu,4.3,4.3,Southampton,0,-0.083,2,0.875,11,1.066,15,1.062,18,1.01,21,1.019
D,43,Cash,4.6,4.6,Aston Villa,0,-0.034,0,-0.097,6,1.022,29,1.137,49,1.135,59,1.734
M,344,Elanga,4.6,4.6,Man Utd,1,1.084,2,2.231,2,1.186,0,0.09,0,0.188,0,0.102
D,256,Ricardo,4.2,4.2,Leicester,0,0.054,0,0.059,4,1.097,20,1.152,40,1.18,42,1.257
D,413,Lyanco,4.4,4.4,Southampton,4,1.019,4,0.943,0,-0.054,2,0.964,2,0.904,2,0.912
D,84,Ajer,4.5,4.5,Brentford,0,-0.025,0,0.053,5,1.022,23,1.165,38,1.21,42,1.17
D,105,Duffy,4.3,4.3,Fulham,0,0.021,0,0.023,1,1.065,2,1.116,2,1.08,3,1.089
D,157,Clyne,4.5,4.5,Crystal Palace,0,-0.076,0,-0.11,9,0.986,19,1.13,23,1.109,22,1.129
D,555,Ashby,3.8,3.8,Newcastle,0,0.037,0,0.038,0,-0.022,1,2.036,2,1.023,2,0.994
F,659,Mateo Joseph,4.5,4.5,Leeds,0,0.015,0,0.039,2,0.994,2,1.007,2,1.013,2,1.029
D,445,Emerson Royal,4.8,4.8,Spurs,0,-0.037,0,-0.063,0,-0.009,6,1.072,23,1.251,42,1.363
M,58,Stanislas,4.8,4.8,Bournemouth,0,0.055,0,0.06,0,-0.002,1,1.022,3,1.048,2,1.082
M,490,Chiquinho,5.0,5.0,Wolves,0,0.398,0,0.365,0,0.386,0,0.376,0,0.444,0,0.365
M,383,Cafú,4.2,4.2,Nott'm Forest,8,1.06,5,1.055,0,0.048,0,-0.013,0,-0.014,0,0.008
D,501,Phillips,3.8,3.8,Liverpool,0,-0.015,0,0.052,0,-0.005,1,1.016,0,-0.006,1,1.053
F,669,Mubama,4.5,4.5,West Ham,0,-0.004,0,-0.008,0,-0.001,0,-0.002,1,1.05,1,1.018
M,142,Mount,7.2,7.2,Chelsea,0,-0.083,0,-0.122,0,-0.027,0,-0.023,9,1.093,12,1.185
M,378,Arter,4.1,4.1,Nott'm Forest,3,1.025,2,0.999,0,0.034,0,-0.02,0,-0.022,0,0.001
D,511,Richards,4.4,4.4,Nott'm Forest,0,-0.029,0,-0.023,0,0.036,0,-0.026,2,0.984,5,1.062
M,179,Townsend,5.4,5.4,Everton,0,-0.005,0,0.016,0,-0.011,0,-0.008,0,0.031,1,1.085
D,226,Dallas,4.9,4.9,Leeds,0,0.016,0,0.05,0,-0.029,0,-0.016,0,-0.011,2,1.036
M,4,Elneny,4.1,4.1,Arsenal,0,-0.035,0,-0.006,0,-0.023,0,-0.013,0,0.05,1,1.031
G,398,Henderson,4.6,4.6,Nott'm Forest,0,-0.06,0,-0.033,0,-0.033,0,-0.041,0,-0.059,6,1.01
D,474,Boly,4.1,4.1,Nott'm Forest,0,-0.106,0,-0.07,0,-0.034,0,-0.08,0,-0.106,3,1.007
F,150,Broja,5.2,5.2,Chelsea,0,0.047,0,0.027,0,0.088,0,0.09,0,0.056,0,0.037
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.035,0,0.037,0,0.02,0,0.056,0,0.104,0,0.068
M,506,Adams,4.9,4.9,Leeds,0,-0.117,0,-0.088,0,-0.164,0,-0.15,0,-0.144,10,0.96
M,515,Lewis-Potter,5.2,5.2,Brentford,0,0.024,0,0.111,0,0.008,0,0.037,0,0.038,0,0.019
D,364,Krafth,4.3,4.3,Newcastle,0,0.063,0,0.064,0,-0.004,0,0.059,0,0.034,0,0.0
D,268,Justin,4.1,4.1,Leicester,0,0.069,0,0.075,0,0.051,0,-0.004,0,-0.014,0,0.017
G,502,Carson,3.8,3.8,Man City,0,0.019,0,0.053,0,0.032,0,0.027,0,0.036,0,0.018
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.013,0,0.019,0,0.075,0,0.016,0,0.013,0,0.041
F,354,Wood,5.6,5.6,Nott'm Forest,0,-0.013,0,0.035,0,0.077,0,0.026,0,-0.013,0,0.052
G,348,Heaton,3.8,3.8,Man Utd,0,0.013,0,0.03,0,0.015,0,0.019,0,0.05,0,0.03
G,497,Adrián,3.8,3.8,Liverpool,0,0.015,0,0.051,0,0.021,0,0.015,0,0.023,0,0.026
G,626,Karius,3.9,3.9,Newcastle,0,0.025,0,0.025,0,0.017,0,0.041,0,0.021,0,0.015
G,571,Randolph,4.0,4.0,Bournemouth,0,0.019,0,0.024,0,0.014,0,0.016,0,0.01,0,0.018
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.02,0,0.003,0,0.03,0,0.028,0,0.004,0,0.013
G,424,Caballero,3.9,3.9,Southampton,0,0.024,0,0.001,0,0.022,0,0.025,0,0.002,0,0.011
G,236,Klaesson,3.8,3.8,Leeds,0,0.02,0,0.027,0,-0.004,0,0.011,0,0.012,0,0.018
D,78,Jansson,4.2,4.2,Brentford,0,-0.0,0,0.068,0,-0.011,0,0.01,0,0.023,0,-0.007
D,174,Ferguson,3.9,3.9,Crystal Palace,0,0.011,0,-0.014,0,-0.007,0,0.035,0,0.014,0,0.038
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.017,0,-0.011,0,0.009,0,-0.001,0,0.065,0,-0.011
M,584,Clark,4.5,4.5,Liverpool,0,-0.012,0,0.041,0,-0.003,0,0.004,0,-0.003,0,0.037
M,665,Doak,4.5,4.5,Liverpool,0,-0.012,0,0.041,0,-0.003,0,0.004,0,-0.003,0,0.037
F,663,Perkins,4.5,4.5,Leeds,0,0.015,0,0.039,0,-0.021,0,-0.008,0,-0.003,0,0.012
D,329,Varane,4.8,4.8,Man Utd,0,0.001,0,-0.042,0,-0.017,0,0.023,0,0.033,0,0.032
D,253,Vestergaard,3.8,3.8,Leicester,0,0.035,0,0.042,0,0.018,0,-0.023,0,-0.035,0,-0.012
F,529,Scamacca,6.6,6.6,West Ham,0,-0.017,0,-0.036,0,-0.004,0,0.01,0,0.046,0,0.009
G,627,Jakupović,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,760,Lonergan,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,622,Larios,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,757,Samuels-Smith,4.0,4.0,Everton,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,605,Welch,4.0,4.0,Everton,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,633,Cox,3.9,3.9,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,632,Trevitt,4.4,4.4,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,756,McGill,4.0,4.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,606,Vale,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,624,Edozie,4.6,4.6,Southampton,2,0.0,3,0.0,1,0.0,2,0.0,2,0.0,2,0.0
M,10249,Matty Longstaff,99.9,99.9,Newcastle,2,0.0,3,0.0,3,0.0,4,0.0,5,0.0,5,0.0
G,10023,Alfie Whiteman,99.9,99.9,Spurs,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,631,Sousa,4.0,4.0,Arsenal,0,0.0,1,0.0,2,0.0,1,0.0,2,0.0,1,0.0
D,759,Jurado,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,2,0.0
M,755,Patterson,4.5,4.5,Aston Villa,4,0.0,8,0.0,7,0.0,3,0.0,2,0.0,0,0.0
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10201,Teden Mengi,99.9,99.9,Man Utd,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,615,Kovár,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10264,Jed Steer,99.9,99.9,Aston Villa,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,607,Smith,4.4,4.4,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,758,Abbott,4.5,4.5,Spurs,2,0.0,2,0.0,2,0.0,2,0.0,1,0.0,0,0.0
M,601,Rodney,4.5,4.5,Crystal Palace,1,0.0,2,0.0,2,0.0,0,0.0,2,0.0,1,0.0
M,600,Knight,4.5,4.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,754,Revan,4.0,4.0,Aston Villa,3,0.0,3,0.0,4,0.0,2,0.0,1,0.0,0,0.0
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,753,Wright,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,736,Offiah,4.0,4.0,Brighton,2,0.0,2,0.0,2,0.0,1,0.0,2,0.0,1,0.0
M,752,Olakigbe,4.5,4.5,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,667,Sekularac,4.5,4.5,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,674,Bennett,4.0,4.0,Man Utd,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0
D,673,Humphreys,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,672,Kadan Young,4.5,4.5,Aston Villa,5,0.0,7,0.0,6,0.0,4,0.0,2,0.0,1,0.0
F,671,Morgan,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,670,Marschall,4.0,4.0,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,668,Cozier-Duberry,4.5,4.5,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,666,Dale Taylor,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,662,Cannon,4.5,4.5,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,660,Shoretire,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,658,Griffiths,4.4,4.4,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,657,Fraser,4.5,4.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,656,Bishop,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,655,Hein,3.9,3.9,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,722,Zabarnyi,4.5,4.5,Bournemouth,8,0.0,10,0.0,10,0.0,12,0.0,14,0.0,13,0.0
M,676,Ozoh,4.5,4.5,Crystal Palace,2,0.0,2,0.0,2,0.0,1,0.0,1,0.0,1,0.0
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,702,Andrey Santos,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,687,McAteer,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,695,Adu-Adjei,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
